ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-513275,Source2,3,2022-09-07 20:25:54,2022-09-07 20:54:57,27.923513,-82.335236,,,0.0,Left lane blocked due to crash on I-75 Northbound at Exits 254 256 257 FL-60 Adamo Dr.,Causeway Blvd E,Tampa,Hillsborough,FL,33619,US,US/Eastern,KTPF,2022-09-07 20:35:00,79.0,79.0,83.0,29.88,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-513276,Source2,2,2022-09-07 17:59:19,2022-09-07 18:29:02,33.776871,-117.831192,,,0.0,Middle lane blocked due to crash on CA-55 Southbound at Exit 13 CA-22 Exit 17A.,CA-55,Orange,Orange,CA,92866,US,US/Pacific,KSNA,2022-09-07 17:53:00,87.0,87.0,49.0,29.77,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513277,Source2,3,2022-09-07 18:14:12,2022-09-07 18:43:50,33.813427000000004,-118.167664,,,0.0,HOV lane blocked and #1 lane blocked due to crash on I-405 Southbound near Cherry Ave.,I-405 S,Long Beach,Los Angeles,CA,90807,US,US/Pacific,KLGB,2022-09-07 17:53:00,86.0,86.0,51.0,29.78,10.0,W,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513278,Source3,3,2022-09-07 17:31:31,2022-09-07 18:01:10,33.876896,-118.345215,,,0.0,Middle lane blocked due to crash on I-405 Southbound before Exit 40B Redondo Beach Blvd.,I-405 S,Torrance,Los Angeles,CA,90504,US,US/Pacific,KHHR,2022-09-07 17:53:00,82.0,82.0,56.0,29.78,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-513279,Source2,2,2022-09-07 19:34:12,2022-09-07 20:03:43,32.362423,-86.214348,,,0.0,Lane blocked due to crash on US-231 Eastern Blvd both ways at I-85 Exit 6.,Martin Luther King Jr Expy,Montgomery,Montgomery,AL,36117,US,US/Central,KMXF,2022-09-07 18:56:00,76.0,76.0,70.0,29.68,10.0,SSE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-513280,Source2,3,2022-09-07 17:24:57,2022-09-07 17:54:32,32.870312,-86.611176,,,0.0,Lane blocked due to crash on I-65 both ways after Exit 208 CR-28.,I-65,Clanton,Chilton,AL,35046,US,US/Central,KEET,2022-09-07 17:53:00,79.0,79.0,66.0,29.28,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513281,Source2,1,2022-09-07 16:09:34,2022-09-07 19:23:08,40.738918,-111.742828,,,0.0,Right hand shoulder blocked due to crash on I-80 Westbound at Exit 132 Mt Aire Canyon Rd.,I-80 E,Salt Lake City,Salt Lake,UT,84108,US,US/Mountain,KSLC,2022-09-07 15:54:00,104.0,104.0,9.0,25.76,10.0,W,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513282,Source2,1,2022-09-07 17:29:04,2022-09-07 17:57:45,35.43524199999999,-119.012398,,,0.0,Crash on Manor St at Day Ave.,Day Ave,Bakersfield,Kern,CA,93308,US,US/Pacific,KBFL,2022-09-07 17:54:00,108.0,108.0,13.0,29.27,10.0,NNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513283,Source2,1,2022-09-07 17:27:43,2022-09-07 17:56:09,36.356491,-119.367828,,,0.0,Crash on Riggin Ave Westbound at Shirk Rd.,Road 92,Visalia,Tulare,CA,93277-9471,US,US/Pacific,KVIS,2022-09-07 17:56:00,107.0,107.0,19.0,29.48,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-513284,Source2,2,2022-09-07 16:46:39,2022-09-07 17:31:15,36.747856,-119.822884,,,0.0,#1 lane blocked due to crash on CA-99 Northbound at Belmont Ave.,CA-99 N,Fresno,Fresno,CA,93706,US,US/Pacific,KFAT,2022-09-07 16:53:00,111.0,111.0,13.0,29.46,10.0,NW,10.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513285,Source2,1,2022-09-07 17:46:06,2022-09-07 18:30:51,38.524921,-121.4562,,,0.0,Crash on Fruitridge Rd at 44th St.,44th St,Sacramento,Sacramento,CA,95820-5139,US,US/Pacific,KSAC,2022-09-07 17:53:00,105.0,105.0,18.0,29.78,10.0,VAR,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513286,Source2,1,2022-09-07 17:36:49,2022-09-07 18:05:26,38.678669,-121.244362,,,0.0,Slow lane blocked due to crash on CR-E14 Greenback Ln at Kenneth Ave.,Greenback Ln,Orangevale,Sacramento,CA,95662-3911,US,US/Pacific,KMCC,2022-09-07 17:35:00,106.0,106.0,10.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-513287,Source2,1,2022-09-07 17:47:24,2022-09-07 18:32:01,38.776279,-121.263184,,,0.0,Crash on CA-65 Northbound at Stanford Ranch Rd.,CA-65,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,2022-09-07 17:55:00,108.0,108.0,10.0,29.68,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513288,Source2,3,2022-09-07 21:21:42,2022-09-07 21:51:12,25.861881,-80.208626,,,0.0,One lane blocked due to crash on I-95 Southbound at Exit 8A 95th St.,NW 95th St,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,2022-09-07 20:53:00,77.0,77.0,88.0,29.87,10.0,CALM,0.0,0.07,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-513289,Source2,2,2022-09-07 15:44:12,2022-09-07 16:30:41,33.033154,-117.279205,,,0.0,Crash on I-5 Northbound at Santa Fe Dr.,I-5,Cardiff by the Sea,San Diego,CA,92007,US,US/Pacific,KCRQ,2022-09-07 15:53:00,84.0,84.0,63.0,29.51,10.0,WSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
A-513290,Source2,2,2022-09-07 21:09:30,2022-09-07 21:38:38,36.094013,-80.232574,,,0.0,One lane blocked due to crash on US-52 John M Gold Fwy Southbound before US-311.,John Gold Memorial Expy N,Winston Salem,Forsyth,NC,27101,US,US/Eastern,KINT,2022-09-07 20:54:00,77.0,77.0,64.0,28.9,10.0,N,8.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513291,Source3,1,2022-09-07 17:23:50,2022-09-07 18:08:28,39.121769,-121.63356,,,0.0,Crash on Century Park Drive Suite B at Hunn Rd.,Hunn Rd,Yuba City,Sutter,CA,95991-5753,US,US/Pacific,KMYV,2022-09-07 16:53:00,108.0,108.0,14.0,29.74,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513292,Source2,2,2022-09-07 18:09:32,2022-09-07 18:39:15,34.102688,-118.250053,,,0.0,#1 lane blocked due to crash on CA-2 Southbound after I-5 .,CA-2,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2022-09-07 17:47:00,84.0,84.0,51.0,29.65,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513293,Source2,3,2022-09-07 19:37:51,2022-09-07 20:22:27,29.438898,-98.47744,,,0.0,Two lanes blocked due to crash on I-35 Southbound at Alamo St.,N Alamo St,San Antonio,Bexar,TX,78215,US,US/Central,KSAT,2022-09-07 19:51:00,85.0,85.0,55.0,29.08,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513294,Source2,3,2022-09-07 18:51:36,2022-09-07 19:50:35,33.545795,-86.78439300000002,,,0.0,Lane blocked left hand shoulder blocked and right hand shoulder blocked due to crash on I-20 Westbound after Exit 128 Tallapoosa St.,I-20,Birmingham,Jefferson,AL,35234,US,US/Central,KBHM,2022-09-07 18:53:00,79.0,79.0,69.0,29.25,10.0,NNW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513295,Source2,2,2022-09-07 21:38:03,2022-09-07 22:07:08,35.762287,-78.744911,,,0.0,One lane blocked due to crash on US-1 Southbound at Walnut St.,US-1,Raleigh,Wake,NC,27606,US,US/Eastern,KRDU,2022-09-07 21:51:00,71.0,71.0,93.0,29.47,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513296,Source2,2,2022-09-07 04:08:38,2022-09-07 04:38:14,35.202499,-80.725975,,,0.0,Crash on NC-24 Wt Harris Blvd at NC-27 Albemarle Rd.,Albemarle Rd,Charlotte,Mecklenburg,NC,28227,US,US/Eastern,KEQY,2022-09-07 03:53:00,70.0,70.0,90.0,29.21,10.0,WSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-513297,Source2,1,2022-09-07 04:04:54,2022-09-07 04:34:24,32.708317,-96.840088,,,0.0,Crash on Obannon Dr at Polk St.,O'Bannon Dr,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2022-09-07 03:53:00,73.0,73.0,87.0,29.28,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513298,Source2,1,2022-09-07 02:02:41,2022-09-07 03:15:05,34.776932,-118.170464,,,0.0,Crash on CA-14 Aerospace Hwy Northbound before Exit 49 CA-138 Avenue D.,W Avenue D,Lancaster,Los Angeles,CA,93534,US,US/Pacific,KWJF,2022-09-07 01:56:00,87.0,87.0,28.0,27.5,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513299,Source2,2,2022-09-07 18:14:17,2022-09-07 18:54:00,32.32724,-86.240364,,,0.0,Lane blocked due to crash on US-82 Westbound after US-80.,Eastern Blvd,Montgomery,Montgomery,AL,36116,US,US/Central,KMXF,2022-09-07 18:26:00,81.0,81.0,61.0,29.68,10.0,S,8.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513300,Source2,1,2022-09-07 16:39:29,2022-09-07 17:23:31,39.64732,-121.634499,,,0.0,Crash on Durham Pentz Rd at CA-191 Clark Rd.,CA-191,Oroville,Butte,CA,95965,US,US/Pacific,KOVE,2022-09-07 16:53:00,108.0,108.0,14.0,29.64,10.0,SSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513301,Source2,2,2022-09-07 19:21:20,2022-09-07 20:06:17,33.822285,-84.160248,,,0.0,Left lane blocked and left hand shoulder blocked due to crash on US-78 Stone Mountain Byp Eastbound after US-78 Stone Mountain Byp / GA-10 Stone Mountain Byp.,Stone Mountain Byp,Stone Mountain,Dekalb,GA,30083,US,US/Eastern,KPDK,2022-09-07 18:53:00,82.0,82.0,60.0,28.83,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513302,Source2,3,2022-09-07 17:56:00,2022-09-07 18:25:31,35.023518,-106.638794,,,0.0,Two lanes blocked due to crash on I-25 Southbound at NM-500 Rio Bravo Blvd.,Rio Bravo Blvd SE,Albuquerque,Bernalillo,NM,87105,US,US/Mountain,KABQ,2022-09-07 17:52:00,91.0,91.0,13.0,24.81,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-513303,Source2,2,2022-09-07 18:30:30,2022-09-07 18:59:21,41.878731,-87.918068,,,0.2000000029802322,Entry ramp to Eisenhower Expy Westbound at Exits 30A 30B 31 31A 31B from I-294 Northbound lane blocked due to crash.,,Berkeley,Cook,IL,60163,US,US/Central,KORD,2022-09-07 18:51:00,76.0,76.0,52.0,29.35,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513304,Source2,1,2022-09-07 18:42:00,2022-09-07 19:41:48,41.935184,-88.064095,,,0.0,Crash on CR-5 Glen Ellyn Rd at CR-11 Army Trail Rd.,E Army Trail Rd,Glendale Heights,DuPage,IL,60139,US,US/Central,KDPA,2022-09-07 18:52:00,74.0,74.0,57.0,29.26,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-513305,Source3,2,2022-09-07 17:13:49,2022-09-07 17:59:01,33.998112,-117.858276,,,0.0,HOV lane blocked due to crash on CA-60 Eastbound before Lemon Ave.,CA-60 E,Walnut,Los Angeles,CA,91789,US,US/Pacific,KPOC,2022-09-07 16:47:00,100.0,100.0,29.0,28.81,10.0,WSW,12.0,,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513306,Source2,3,2022-09-07 17:16:36,2022-09-07 18:01:14,34.169449,-118.302979,,,0.0,#1 lane blocked due to crash on I-5 Northbound before Alameda Ave.,I-5,Burbank,Los Angeles,CA,91502,US,US/Pacific,KBUR,2022-09-07 16:53:00,100.0,100.0,27.0,29.03,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513307,Source2,3,2022-09-07 17:39:32,2022-09-07 18:09:11,40.528786,-80.129265,,,0.0,Lane blocked due to crash on I-79 Southbound at Exit 66 Glenfield Rd.,Yellow Belt,Sewickley,Allegheny,PA,15143,US,US/Eastern,KPIT,2022-09-07 17:51:00,75.0,75.0,62.0,28.71,10.0,NNW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513308,Source2,3,2022-09-07 19:30:19,2022-09-07 19:59:36,39.930897,-83.123779,,,0.0,Two lanes blocked due to crash on I-270 Northbound after Exit 5 Georgesville Rd.,I-270,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,2022-09-07 19:30:00,71.0,71.0,56.0,29.01,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513309,Source2,2,2022-09-07 19:22:04,2022-09-07 19:50:54,39.949673,-83.01679200000002,,,0.0,Lane blocked due to crash on OH-315 Southbound before exit 106A I-71.,OH-315,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2022-09-07 19:30:00,71.0,71.0,56.0,29.01,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513310,Source2,2,2022-09-07 17:48:43,2022-09-07 18:18:28,33.853970000000004,-117.924324,,,0.0,Slow lane blocked due to crash on CA-91 Westbound at Exit 28 Harbor Blvd.,Harbor Blvd,Anaheim,Orange,CA,92801,US,US/Pacific,KFUL,2022-09-07 17:53:00,91.0,91.0,39.0,29.72,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-513311,Source2,2,2022-09-07 17:49:15,2022-09-07 18:33:55,34.031631,-118.186928,,,0.0,Lane blocked due to crash on CA-60 Eastbound after Indiana St.,CA-60,Los Angeles,Los Angeles,CA,90063,US,US/Pacific,KCQT,2022-09-07 17:47:00,84.0,84.0,51.0,29.65,10.0,WSW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513312,Source2,3,2022-09-07 19:27:50,2022-09-07 19:57:16,42.452099,-82.91909,,,0.0,Right hand shoulder blocked and right lane blocked due to crash on I-94 Westbound at Exit 225 Harper Ave.,I-94 W,Saint Clair Shores,Macomb,MI,48080,US,US/Eastern,KDET,2022-09-07 19:53:00,72.0,72.0,46.0,29.38,10.0,ENE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513314,Source2,3,2022-09-07 19:35:17,2022-09-07 20:04:06,37.434692,-77.335953,,,0.0,Right lane closed due to crash on I-295 Southbound after VA-5 New Market Rd.,I-295,Henrico,Henrico,VA,23231,US,US/Eastern,KRIC,2022-09-07 19:54:00,72.0,72.0,93.0,29.71,10.0,NNE,8.0,0.02,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-513315,Source2,3,2022-09-07 19:55:04,2022-09-07 20:24:39,38.195408,-78.995758,,,0.0,Left lane closed due to crash on I-81 Northbound after Exit 227 Laurel Hill Rd.,I-81,Verona,Augusta,VA,24482,US,US/Eastern,KSHD,2022-09-07 19:55:00,68.0,68.0,95.0,28.7,10.0,NE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-513316,Source2,3,2022-09-07 21:06:34,2022-09-07 21:36:06,25.870365,-80.38662,,,0.0,Right lane blocked due to crash on FL-821 Florida's Tpke Northbound at Exit 34 106th St.,,Miami,Miami-Dade,FL,33178,US,US/Eastern,KMIA,2022-09-07 20:53:00,83.0,83.0,74.0,29.88,10.0,SE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-513317,Source2,3,2022-09-07 17:09:47,2022-09-07 18:09:12,33.427254,-112.045143,,,0.0,Left lane blocked due to crash on I-17 Southbound at Exit 195A Maricopa Fwy.,I-17,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-09-07 16:51:00,103.0,103.0,17.0,28.68,10.0,E,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513318,Source2,3,2022-09-07 17:11:24,2022-09-07 17:40:13,33.554333,-112.112328,,,0.0,Left lane blocked due to crash on I-17 Northbound at Exit 206 Black Canyon Hwy.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-09-07 16:53:00,103.0,103.0,18.0,28.28,10.0,SSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513319,Source2,3,2022-09-07 19:12:10,2022-09-07 19:56:46,32.675663,-97.023819,,,0.0,Lane blocked due to crash on I-20 Westbound at TX-161 Lake Ridge Pkwy.,S State Highway 161,Grand Prairie,Dallas,TX,75052,US,US/Central,KGPM,2022-09-07 18:50:00,91.0,91.0,34.0,29.31,10.0,N,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513320,Source2,3,2022-09-07 16:00:02,2022-09-07 16:29:14,38.552097,-104.647362,,,4.650000095367432,Right lane blocked due to crash on I-25 Southbound between Exit 122 Pikes Peak Mdws and Exit 119 El Centro Blvd.,I-25 N,Fountain,El Paso,CO,80817,US,US/Mountain,KFCS,2022-09-07 15:56:00,92.0,92.0,8.0,24.4,10.0,ESE,17.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513321,Source2,1,2022-09-07 18:14:25,2022-09-07 18:43:52,40.81757,-111.918159,,,0.0,Left hand shoulder blocked due to crash on I-15 Northbound at Exit 312 US-89.,I-15,Salt Lake City,Salt Lake,UT,84116,US,US/Mountain,KSLC,2022-09-07 17:54:00,104.0,104.0,9.0,25.73,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513323,Source2,3,2022-09-07 17:59:04,2022-09-07 18:28:25,36.115829,-86.77372700000002,,,0.0,One lane blocked due to crash on I-440 Eastbound at Exit 5 I-65 Exit 80.,I-440,Nashville,Davidson,TN,37204,US,US/Central,KBNA,2022-09-07 17:53:00,82.0,82.0,42.0,29.33,10.0,NNE,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513324,Source2,1,2022-09-07 15:50:42,2022-09-07 17:08:42,36.131672,-86.83354200000002,,,0.0,Crash on US-70S West End Ave at Wilson Blvd.,W End Ave,Nashville,Davidson,TN,37205,US,US/Central,KBNA,2022-09-07 15:53:00,85.0,85.0,43.0,29.35,10.0,NNE,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513325,Source2,2,2022-09-07 19:14:24,2022-09-07 19:58:15,27.950840000000003,-82.516563,,,0.6100000143051147,Entry ramp to I-275 Southbound from N Lois Ave lane blocked due to crash.,I-275 S,Tampa,Hillsborough,FL,33609,US,US/Eastern,KTPA,2022-09-07 19:24:00,86.0,86.0,65.0,29.85,10.0,NW,6.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513326,Source2,3,2022-09-07 15:06:59,2022-09-07 15:36:47,37.52779,-121.998726,,,0.0,#1 lane blocked due to crash on I-880 Southbound near Exit 17 Mowry Ave.,I-880 S,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2022-09-07 15:47:00,88.0,88.0,40.0,29.89,10.0,NW,13.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513327,Source2,3,2022-09-07 15:10:49,2022-09-07 15:40:33,47.706837,-122.329681,,,0.0,Right lane blocked due to crash on I-5 Northbound before Exit 173 Northgate Way.,I-5 N,Seattle,King,WA,98125,US,US/Pacific,KBFI,2022-09-07 14:53:00,75.0,75.0,43.0,30.14,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513328,Source2,2,2022-09-07 16:26:29,2022-09-07 16:56:04,47.877789,-122.165947,,,0.0,Two lanes blocked due to crash on WA-96 Seattle Hill Rd Eastbound near Seattle Hill Rd.,132nd St SE,Everett,Snohomish,WA,98208-6222,US,US/Pacific,KPAE,2022-09-07 16:53:00,72.0,72.0,44.0,29.54,10.0,NNW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-513329,Source2,2,2022-09-07 17:41:38,2022-09-07 18:26:06,30.092054,-95.446083,,,0.0,Right and center lane blocked due to crash on TX-99-TOLL TX-99-TOLL Eastbound at I-45 Exit 71A.,E Mossy Oaks Rd,Spring,Harris,TX,77389-1768,US,US/Central,KDWH,2022-09-07 17:53:00,79.0,79.0,69.0,29.75,10.0,NNE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513330,Source2,2,2022-09-07 18:42:52,2022-09-07 19:27:27,32.837139,-97.032181,,,0.0,Two lanes blocked due to crash on TX-183 Westbound at Valley View Ln.,W Airport Fwy,Irving,Dallas,TX,75062,US,US/Central,KDFW,2022-09-07 18:53:00,92.0,92.0,27.0,29.27,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513331,Source2,1,2022-09-07 18:34:57,2022-09-07 19:04:34,30.353359,-90.961662,,,0.0,Crash on Hoo Shoo Too Rd at Montrachet Dr.,Hoo Shoo Too Rd,Baton Rouge,East Baton Rouge,LA,70817-8124,US,US/Central,KBTR,2022-09-07 18:53:00,78.0,78.0,76.0,29.83,10.0,WNW,3.0,0.0,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-513332,Source2,1,2022-09-07 17:18:54,2022-09-07 18:18:40,30.408951,-91.05162,,,0.0,Crash on Parkmount Blvd at Sherwood Forest Blvd.,S Sherwood Forest Blvd,Baton Rouge,East Baton Rouge,LA,70816-4641,US,US/Central,KBTR,2022-09-07 17:23:00,87.0,87.0,59.0,29.82,10.0,NNE,6.0,0.0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
